"Query","Entrez","Symbol","Name","Comment"
"Cdk5r1","12569","Cdk5r1","cyclin-dependent kinase 5, regulatory subunit 1 (p35)","1"
"Ddx59","67997","Ddx59","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59","1"
"Ttl","69737","Ttl","tubulin tyrosine ligase","1"
"Fam210b","NA","NA","NA","0"
"Myom1","17929","Myom1","myomesin 1","1"
"Pex14","56273","Pex14","peroxisomal biogenesis factor 14","1"
"Cldn12","64945","Cldn12","claudin 12","1"
"Sptbn1","NA","NA","NA","0"
"Ywhab","54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide","1"
"Prkrir","72981","Prkrir","protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)","1"
"Chmp3","66700","Chmp3","charged multivesicular body protein 3","1"
"Rps16","20055","Rps16","ribosomal protein S16","1"
"Alkbh3","69113","Alkbh3","alkB, alkylation repair homolog 3 (E. coli)","1"
"Spag4","245865","Spag4","sperm associated antigen 4","1"
"Mcm6","17219","Mcm6","minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)","1"
"Mapk3","26417","Mapk3","mitogen-activated protein kinase 3","1"
"B3galt6","117592","B3galt6","UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6","1"
"Sigirr","24058","Sigirr","single immunoglobulin and toll-interleukin 1 receptor (TIR) domain","1"
"Slc35b4","58246","Slc35b4","solute carrier family 35, member B4","1"
"Mphosph10","67973","Mphosph10","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)","1"
"Rbms1","56878","Rbms1","RNA binding motif, single stranded interacting protein 1","1"
"Ppa1","67895","Ppa1","pyrophosphatase (inorganic) 1","1"
"B930094E09Rik","654823","B930094E09Rik","RIKEN cDNA B930094E09 gene","1"
"Greb1","268527","Greb1","gene regulated by estrogen in breast cancer protein","1"
"Prr14","233895","Prr14","proline rich 14","1"
"Dcaf15","212123","Dcaf15","DDB1 and CUL4 associated factor 15","1"
"Gmnn","57441","Gmnn","geminin","1"
"Tmem50b","77975","Tmem50b","transmembrane protein 50B","1"
"Riok3","66878","Riok3","RIO kinase 3 (yeast)","1"
"Ssc5d","NA","NA","NA","0"
"Prps1l1","75456","Prps1l1","phosphoribosyl pyrophosphate synthetase 1-like 1","1"
"Habp4","56541","Habp4","hyaluronic acid binding protein 4","1"
"Mapkapk2","17164","Mapkapk2","MAP kinase-activated protein kinase 2","1"
"Btbd2","208198","Btbd2","BTB (POZ) domain containing 2","1"
"Ddx23","74351","Ddx23","DEAD (Asp-Glu-Ala-Asp) box polypeptide 23","1"
"Syne4","NA","NA","NA","0"
"Hhipl2","78772","Hhipl2","hedgehog interacting protein-like 2","1"
"Socs5","56468","Socs5","suppressor of cytokine signaling 5","1"
"Cfap20","NA","NA","NA","0"
"Psmg2","107047","Psmg2","proteasome (prosome, macropain) assembly chaperone 2","1"
"Lgals3bp","19039","Lgals3bp","lectin, galactoside-binding, soluble, 3 binding protein","1"
"Tonsl","72749","Tonsl","tonsoku-like, DNA repair protein","1"
"Plec","18810","Plec","plectin","1"
"Zfp78","330463","Zfp78","zinc finger protein 78","1"
"2510009E07Rik","72190","2510009E07Rik","RIKEN cDNA 2510009E07 gene","1"
"Tmem194b","227094","Tmem194b","transmembrane protein 194B","1"
"Ostm1","14628","Ostm1","osteopetrosis associated transmembrane protein 1","1"
"Akt1","11651","Akt1","thymoma viral proto-oncogene 1","1"
"Zfp810","235050","Zfp810","zinc finger protein 810","1"
"Vipas39","NA","NA","NA","0"
"Rab20","19332","Rab20","RAB20, member RAS oncogene family","1"
"Zranb1","360216","Zranb1","zinc finger, RAN-binding domain containing 1","1"
"Rbm43","71684","Rbm43","RNA binding motif protein 43","1"
"Rnf114","81018","Rnf114","ring finger protein 114","1"
"Trip10","106628","Trip10","thyroid hormone receptor interactor 10","1"
"H2-Q1","15006","H2-Q1","histocompatibility 2, Q region locus 1","1"
"2610044O15Rik8","NA","NA","NA","0"
"Jade2","NA","NA","NA","0"
"Rad52","19365","Rad52","RAD52 homolog (S. cerevisiae)","1"
"Gsn","227753","Gsn","gelsolin","1"
"Ppp4c","56420","Ppp4c","protein phosphatase 4, catalytic subunit","1"
"Trim3","55992","Trim3","tripartite motif-containing 3","1"
"Enpp1","18605","Enpp1","ectonucleotide pyrophosphatase/phosphodiesterase 1","1"
"Hnf1b","21410","Hnf1b","HNF1 homeobox B","1"
"Cnih1","NA","NA","NA","0"
"Hist1h4j","319159","Hist1h4j","histone cluster 1, H4j","1"
"Pm20d2","242377","Pm20d2","peptidase M20 domain containing 2","1"
"Cyhr1","54151","Cyhr1","cysteine and histidine rich 1","1"
"Zrsr1","22183","Zrsr1","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1","1"
"Mrpl47","74600","Mrpl47","mitochondrial ribosomal protein L47","1"
"Pml","18854","Pml","promyelocytic leukemia","1"
"Serpina1a","20700","Serpina1a","serine (or cysteine) peptidase inhibitor, clade A, member 1A","1"
"Gm9825","100040661","Gm9825","ribonucleic acid binding protein S1 pseudogene","1"
"Gstm6","14867","Gstm6","glutathione S-transferase, mu 6","1"
"Csrp2bp","228714","Csrp2bp","cysteine and glycine-rich protein 2 binding protein","1"
"Smg5","229512","Smg5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)","1"
"Slc39a6","106957","Slc39a6","solute carrier family 39 (metal ion transporter), member 6","1"
"Hs3st3b1","54710","Hs3st3b1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1","1"
"Ston2","108800","Ston2","stonin 2","1"
"Calm1","12313","Calm1","calmodulin 1","1"
"Elovl3","12686","Elovl3","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3","1"
"Smad3","17127","Smad3","MAD homolog 3 (Drosophila)","1"
"C330027C09Rik","224171","C330027C09Rik","RIKEN cDNA C330027C09 gene","1"
"Rin2","74030","Rin2","Ras and Rab interactor 2","1"
"Ccdc17","622665","Ccdc17","coiled-coil domain containing 17","1"
"Gdf6","242316","Gdf6","growth differentiation factor 6","1"
"Ecm2","407800","Ecm2","extracellular matrix protein 2, female organ and adipocyte specific","1"
"Dxo","NA","NA","NA","0"
"Aph1a","226548","Aph1a","anterior pharynx defective 1a homolog (C. elegans)","1"
"Dlg3","53310","Dlg3","discs, large homolog 3 (Drosophila)","1"
"Akap17b","338351","Akap17b","A kinase (PRKA) anchor protein 17B","1"
"Hyls1","76832","Hyls1","hydrolethalus syndrome 1","1"
"Cachd1","320508","Cachd1","cache domain containing 1","1"
"Cebpa","12606","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha","1"
"C1qbp","12261","C1qbp","complement component 1, q subcomponent binding protein","1"
"Etnk1","75320","Etnk1","ethanolamine kinase 1","1"
"Magix","54634","Magix","MAGI family member, X-linked","1"
"Trove2","20822","Trove2","TROVE domain family, member 2","1"
"Ccl2","20296","Ccl2","chemokine (C-C motif) ligand 2","1"
"Tbc1d14","100855","Tbc1d14","TBC1 domain family, member 14","1"
"Tspan6","56496","Tspan6","tetraspanin 6","1"
"AK157302","432732","AK157302","cDNA sequence AK157302","1"
"Cyp2d11","545123","Cyp2d11","cytochrome P450, family 2, subfamily d, polypeptide 11","1"
"Rangap1","19387","Rangap1","RAN GTPase activating protein 1","1"
"Rala","56044","Rala","v-ral simian leukemia viral oncogene homolog A (ras related)","1"
"Pstk","214580","Pstk","phosphoseryl-tRNA kinase","1"
"4430402I18Rik","381218","4430402I18Rik","RIKEN cDNA 4430402I18 gene","1"
"Usmg5","66477","Usmg5","upregulated during skeletal muscle growth 5","1"
"Nrde2","NA","NA","NA","0"
"Chmp2a","68953","Chmp2a","charged multivesicular body protein 2A","1"
"Jtb","23922","Jtb","jumping translocation breakpoint","1"
"Ubald1","NA","NA","NA","0"
"Tmem8","60455","Tmem8","transmembrane protein 8 (five membrane-spanning domains)","1"
"Rasa3","19414","Rasa3","RAS p21 protein activator 3","1"
"Gnpat","14712","Gnpat","glyceronephosphate O-acyltransferase","1"
"Hr","15460","Hr","hairless","1"
"Rpn1","103963","Rpn1","ribophorin I","1"
"Bcl7c","12055","Bcl7c","B cell CLL/lymphoma 7C","1"
"Cenpm","66570","Cenpm","centromere protein M","1"
"Zmiz2","52915","Zmiz2","zinc finger, MIZ-type containing 2","1"
"Capn1","12333","Capn1","calpain 1","1"
"Necap1","67602","Necap1","NECAP endocytosis associated 1","1"
"B4galt5","56336","B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5","1"
"Letmd1","68614","Letmd1","LETM1 domain containing 1","1"
"Rfk","54391","Rfk","riboflavin kinase","1"
"Sipa1l2","244668","Sipa1l2","signal-induced proliferation-associated 1 like 2","1"
"Pxmp2","19301","Pxmp2","peroxisomal membrane protein 2","1"
"Maea","59003","Maea","macrophage erythroblast attacher","1"
"Asgr2","11890","Asgr2","asialoglycoprotein receptor 2","1"
"Gm4950","240289","Gm4950","proteasome (prosome, macropain) subunit, beta type 3 pseudogene","1"
"Cp","12870","Cp","ceruloplasmin","1"
"Aurka","20878","Aurka","aurora kinase A","1"
"Higd1a","56295","Higd1a","HIG1 domain family, member 1A","1"
"Cars","27267","Cars","cysteinyl-tRNA synthetase","1"
"Zfp703","353310","Zfp703","zinc finger protein 703","1"
"Top3a","21975","Top3a","topoisomerase (DNA) III alpha","1"
"Cep41","NA","NA","NA","0"
"Trappc2l","59005","Trappc2l","trafficking protein particle complex 2-like","1"
"Mrpl37","56280","Mrpl37","mitochondrial ribosomal protein L37","1"
"Hipk2","15258","Hipk2","homeodomain interacting protein kinase 2","1"
"Pomgnt1","68273","Pomgnt1","protein O-linked mannose beta1,2-N-acetylglucosaminyltransferase","1"
"Cln8","26889","Cln8","ceroid-lipofuscinosis, neuronal 8","1"
"Ryk","20187","Ryk","receptor-like tyrosine kinase","1"
"Sbk1","104175","Sbk1","SH3-binding kinase 1","1"
"Timmdc1","NA","NA","NA","0"
"Dennd1c","70785","Dennd1c","DENN/MADD domain containing 1C","1"
"Spata24","71242","Spata24","spermatogenesis associated 24","1"
"Angel1","68737","Angel1","angel homolog 1 (Drosophila)","1"
"Eif6","16418","Eif6","eukaryotic translation initiation factor 6","1"
"Arap3","106952","Arap3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3","1"
"Wdr33","74320","Wdr33","WD repeat domain 33","1"
"Rap2a","76108","Rap2a","RAS related protein 2a","1"
"Rp2h","19889","Rp2h","retinitis pigmentosa 2 homolog (human)","1"
"Caln1","140904","Caln1","calneuron 1","1"
"Grm8","14823","Grm8","glutamate receptor, metabotropic 8","1"
"Sds","231691","Sds","serine dehydratase","1"
"Rnf149","67702","Rnf149","ring finger protein 149","1"
"Xrcc6","14375","Xrcc6","X-ray repair complementing defective repair in Chinese hamster cells 6","1"
"Commd1","17846","Commd1","COMM domain containing 1","1"
"Eif1","20918","Eif1","eukaryotic translation initiation factor 1","1"
"Uprt","331487","Uprt","uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)","1"
"Arpc1a","56443","Arpc1a","actin related protein 2/3 complex, subunit 1A","1"
"Lsm1","67207","Lsm1","LSM1 homolog, U6 small nuclear RNA associated (S. cerevisiae)","1"
"Slc35b1","110172","Slc35b1","solute carrier family 35, member B1","1"
"Slc31a2","20530","Slc31a2","solute carrier family 31, member 2","1"
"Lgals9","16859","Lgals9","lectin, galactose binding, soluble 9","1"
"Lax1","240754","Lax1","lymphocyte transmembrane adaptor 1","1"
"Fem1a","14154","Fem1a","feminization 1 homolog a (C. elegans)","1"
"Cops5","26754","Cops5","COP9 (constitutive photomorphogenic) homolog, subunit 5 (Arabidopsis thaliana)","1"
"Dpy30","66310","Dpy30","dpy-30 homolog (C. elegans)","1"
"Vps45","22365","Vps45","vacuolar protein sorting 45 (yeast)","1"
"Entpd6","12497","Entpd6","ectonucleoside triphosphate diphosphohydrolase 6","1"
"Cdk9","107951","Cdk9","cyclin-dependent kinase 9 (CDC2-related kinase)","1"
"Hecw2","329152","Hecw2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","1"
"Tmed10","68581","Tmed10","transmembrane emp24-like trafficking protein 10 (yeast)","1"
"Zbtb17","22642","Zbtb17","zinc finger and BTB domain containing 17","1"
"Rps15","20054","Rps15","ribosomal protein S15","1"
"Kctd2","70382","Kctd2","potassium channel tetramerisation domain containing 2","1"
"Jup","16480","Jup","junction plakoglobin","1"
"Gse1","382034","Gse1","genetic suppressor element 1","1"
"Ctnnbip1","67087","Ctnnbip1","catenin beta interacting protein 1","1"
"Cd34","12490","Cd34","CD34 antigen","1"
"2210016F16Rik","70153","2210016F16Rik","RIKEN cDNA 2210016F16 gene","1"
"Lsm14b","241846","Lsm14b","LSM14 homolog B (SCD6, S. cerevisiae)","1"
"Sft2d3","67158","Sft2d3","SFT2 domain containing 3","1"
"2410131K14Rik","76792","2410131K14Rik","RIKEN cDNA 2410131K14 gene","1"
"Pon2","330260","Pon2","paraoxonase 2","1"
"Dffa","13347","Dffa","DNA fragmentation factor, alpha subunit","1"
"Tomm70a","28185","Tomm70a","translocase of outer mitochondrial membrane 70 homolog A (yeast)","1"
"Bcas2","68183","Bcas2","breast carcinoma amplified sequence 2","1"
"Lyar","17089","Lyar","Ly1 antibody reactive clone","1"
"Degs1","13244","Degs1","degenerative spermatocyte homolog 1 (Drosophila)","1"
"Srsf9","108014","Srsf9","serine/arginine-rich splicing factor 9","1"
"Elk4","13714","Elk4","ELK4, member of ETS oncogene family","1"
"Nemf","66244","Nemf","nuclear export mediator factor","1"
"Tk2","57813","Tk2","thymidine kinase 2, mitochondrial","1"
"Atxn7l3","217218","Atxn7l3","ataxin 7-like 3","1"
"Abcb10","56199","Abcb10","ATP-binding cassette, sub-family B (MDR/TAP), member 10","1"
"Ykt6","56418","Ykt6","YKT6 homolog (S. Cerevisiae)","1"
"Incenp","16319","Incenp","inner centromere protein","1"
"Tctn1","654470","Tctn1","tectonic family member 1","1"
"Porcn","53627","Porcn","porcupine homolog (Drosophila)","1"
"Ccdc28b","66264","Ccdc28b","coiled coil domain containing 28B","1"
"Uggt1","320011","Uggt1","UDP-glucose glycoprotein glucosyltransferase 1","1"
"Mfsd6","98682","Mfsd6","major facilitator superfamily domain containing 6","1"
"Sugt1","67955","Sugt1","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)","1"
"Dcaf5","320808","Dcaf5","DDB1 and CUL4 associated factor 5","1"
"Fbln5","23876","Fbln5","fibulin 5","1"
"Lacc1","NA","NA","NA","0"
"Fndc4","64339","Fndc4","fibronectin type III domain containing 4","1"
"Slc30a9","109108","Slc30a9","solute carrier family 30 (zinc transporter), member 9","1"
"Ppp2ca","19052","Ppp2ca","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform","1"
"Ndrg1","17988","Ndrg1","N-myc downstream regulated gene 1","1"
"Ppp3r1","19058","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","1"
"Txn1","22166","Txn1","thioredoxin 1","1"
"Tnfsf14","50930","Tnfsf14","tumor necrosis factor (ligand) superfamily, member 14","1"
"Crat","12908","Crat","carnitine acetyltransferase","1"
"Usp47","74996","Usp47","ubiquitin specific peptidase 47","1"
"Acat3","224530","Acat3","acetyl-Coenzyme A acetyltransferase 3","1"
"Ppp1r8","100336","Ppp1r8","protein phosphatase 1, regulatory (inhibitor) subunit 8","1"
"Fam57a","116972","Fam57a","family with sequence similarity 57, member A","1"
"Apopt1","NA","NA","NA","0"
"Slc1a5","20514","Slc1a5","solute carrier family 1 (neutral amino acid transporter), member 5","1"
"Tmem79","71913","Tmem79","transmembrane protein 79","1"
"Mllt1","64144","Mllt1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1","1"
"Bms1","213895","Bms1","BMS1 homolog, ribosome assembly protein (yeast)","1"
"Grina","66168","Grina","glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)","1"
"Riok1","71340","Riok1","RIO kinase 1 (yeast)","1"
"Ubxn8","108159","Ubxn8","UBX domain protein 8","1"
"Iffo1","320678","Iffo1","intermediate filament family orphan 1","1"
"Piezo2","NA","NA","NA","0"
"Med27","68975","Med27","mediator complex subunit 27","1"
"4930486L24Rik","214639","4930486L24Rik","RIKEN cDNA 4930486L24 gene","1"
"Prmt3","71974","Prmt3","protein arginine N-methyltransferase 3","1"
"Tmem65","74868","Tmem65","transmembrane protein 65","1"
"Wbp1l","NA","NA","NA","0"
"Gm10762","NA","NA","NA","0"
"Slc25a25","227731","Slc25a25","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25","1"
"Leo1","235497","Leo1","Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)","1"
"2700094K13Rik","72657","2700094K13Rik","RIKEN cDNA 2700094K13 gene","1"
"Tstd1","226654","Tstd1","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1","1"
"Acsf3","257633","Acsf3","acyl-CoA synthetase family member 3","1"
"Papd7","210106","Papd7","PAP associated domain containing 7","1"
"Lsm2","27756","Lsm2","LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae)","1"
"Wdr73","71968","Wdr73","WD repeat domain 73","1"
"Aldoa","11674","Aldoa","aldolase A, fructose-bisphosphate","1"
"Adcy7","11513","Adcy7","adenylate cyclase 7","1"
"Fam69b","56279","Fam69b","family with sequence similarity 69, member B","1"
"Epb4.1","269587","Epb4.1","erythrocyte protein band 4.1","1"
"Sqstm1","18412","Sqstm1","sequestosome 1","1"
"Rps6ka4","56613","Rps6ka4","ribosomal protein S6 kinase, polypeptide 4","1"
"Zfp770","228491","Zfp770","zinc finger protein 770","1"
"D1Ertd622e","52392","D1Ertd622e","DNA segment, Chr 1, ERATO Doi 622, expressed","1"
"Sgpl1","20397","Sgpl1","sphingosine phosphate lyase 1","1"
"Pygo1","72135","Pygo1","pygopus 1","1"
"Emcn","59308","Emcn","endomucin","1"
"Fancf","100040608","Fancf","Fanconi anemia, complementation group F","1"
"Zfp729a","NA","NA","NA","0"
"Grpel1","17713","Grpel1","GrpE-like 1, mitochondrial","1"
"Bmyc","107771","Bmyc","brain expressed myelocytomatosis oncogene","1"
"Tmppe","100504715","Tmppe","transmembrane protein with metallophosphoesterase domain","1"
"Adal","75894","Adal","adenosine deaminase-like","1"
"St3gal4","20443","St3gal4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4","1"
"Cables1","63955","Cables1","CDK5 and Abl enzyme substrate 1","1"
"Gipc1","67903","Gipc1","GIPC PDZ domain containing family, member 1","1"
"Serpina1d","20703","Serpina1d","serine (or cysteine) peptidase inhibitor, clade A, member 1D","1"
"March2","224703","March2","membrane-associated ring finger (C3HC4) 2","1"
"Fam114a1","68303","Fam114a1","family with sequence similarity 114, member A1","1"
"Rpl15","66480","Rpl15","ribosomal protein L15","1"
"Smchd1","74355","Smchd1","SMC hinge domain containing 1","1"
"Clcn7","26373","Clcn7","chloride channel 7","1"
"Uqcrfs1","66694","Uqcrfs1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1","1"
"Vsig2","57276","Vsig2","V-set and immunoglobulin domain containing 2","1"
"Abcf1","224742","Abcf1","ATP-binding cassette, sub-family F (GCN20), member 1","1"
"Limk2","16886","Limk2","LIM motif-containing protein kinase 2","1"
"A830010M20Rik","231570","A830010M20Rik","RIKEN cDNA A830010M20 gene","1"
"Nbl1","17965","Nbl1","neuroblastoma, suppression of tumorigenicity 1","1"
"Xkr8","381560","Xkr8","X Kell blood group precursor related family member 8 homolog","1"
"Creld2","76737","Creld2","cysteine-rich with EGF-like domains 2","1"
"Pex19","19298","Pex19","peroxisomal biogenesis factor 19","1"
"Syvn1","74126","Syvn1","synovial apoptosis inhibitor 1, synoviolin","1"
"Tmem143","70209","Tmem143","transmembrane protein 143","1"
"H1f0","14958","H1f0","H1 histone family, member 0","1"
"Hmces","NA","NA","NA","0"
"Slc25a26","67582","Slc25a26","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26","1"
